video_id,channel,publish_date,title,thumbnail_url,views,likes,comments,image_path
tf_KmDNZXzI,Tech With Tim,2026-03-31T13:01:10Z,Claude Cowork - Full Course for Beginners,https://i.ytimg.com/vi/tf_KmDNZXzI/hqdefault.jpg,15458,449.0,23.0,data/raw/images/tf_KmDNZXzI.jpg
8FVoWgv5cgk,SHAHADOT SHORTS ,2026-04-01T00:08:33Z,study with me #ssc2026 #ssc2026 #porasuna short video,https://i.ytimg.com/vi/8FVoWgv5cgk/hqdefault.jpg,1421,11.0,0.0,data/raw/images/8FVoWgv5cgk.jpg
dhNpKyoZFXM,Laini Ozark,2025-12-28T15:01:18Z,2026 TREND PREDICTIONS that you'll actually wear,https://i.ytimg.com/vi/dhNpKyoZFXM/hqdefault.jpg,107766,3637.0,73.0,data/raw/images/dhNpKyoZFXM.jpg
2i78GdAX_-4,Germanaicreator,2026-03-30T22:05:54Z,3 Claude Code Features Most Users Never Set Up,https://i.ytimg.com/vi/2i78GdAX_-4/hqdefault.jpg,481,13.0,1.0,data/raw/images/2i78GdAX_-4.jpg
yLAH2votG9M,Maisy Leigh,2025-08-30T13:35:15Z,THIS 6K MONITOR IS CRAZY?? dream desk monitor upgrade: Pro Display XDR 🖥️✨ #monitor #apple #tech,https://i.ytimg.com/vi/yLAH2votG9M/hqdefault.jpg,9895875,174740.0,2744.0,data/raw/images/yLAH2votG9M.jpg
OiZFrjW6k5A,Cassie Thorpe,2025-10-17T12:00:57Z,The 2026 Fashion Trends that you NEED TO KNOW,https://i.ytimg.com/vi/OiZFrjW6k5A/hqdefault.jpg,74997,2585.0,251.0,data/raw/images/OiZFrjW6k5A.jpg
Wu67lLD8bB0,Nate Herk | AI Automation,2026-03-10T02:22:20Z,Google’s New Tool Just 10x’d Claude Code,https://i.ytimg.com/vi/Wu67lLD8bB0/hqdefault.jpg,183522,3893.0,203.0,data/raw/images/Wu67lLD8bB0.jpg
o4aDh15twF0,Cassie Thorpe,2026-03-11T12:01:35Z,SPRING luxury fashion trends 2026 NYC *New York Street Style*,https://i.ytimg.com/vi/o4aDh15twF0/hqdefault.jpg,29242,1957.0,134.0,data/raw/images/o4aDh15twF0.jpg
QKKuUv5Bf7c,samsam,2025-09-30T02:55:44Z,"study with me asmr | study motivation, aesthetic 🌷💻🎧🌤️",https://i.ytimg.com/vi/QKKuUv5Bf7c/hqdefault.jpg,4420077,83951.0,366.0,data/raw/images/QKKuUv5Bf7c.jpg
itxlBV8EUUw,iDeal life,2026-04-01T19:44:41Z,14 HOURS LIVE🛑 Study With Me📚  | Cozy Ambience🌧️ | 90/10 Pomodoro⏳| Deep Work Mode🔐,https://i.ytimg.com/vi/itxlBV8EUUw/hqdefault.jpg,9425,146.0,3.0,data/raw/images/itxlBV8EUUw.jpg
xs_41-uJVKo,Adore Your Wardrobe,2026-01-19T00:00:56Z,2026 Fashion Forecast | 7 Predictions Everyone's Missing,https://i.ytimg.com/vi/xs_41-uJVKo/hqdefault.jpg,49262,3056.0,352.0,data/raw/images/xs_41-uJVKo.jpg
ovVRBXkWTGQ,rachel louise,2025-07-25T17:01:14Z,its the era of underconsumption,https://i.ytimg.com/vi/ovVRBXkWTGQ/hqdefault.jpg,1243147,40768.0,266.0,data/raw/images/ovVRBXkWTGQ.jpg
BHmyxsIdOHQ,SavvyNik,2025-04-26T01:00:01Z,Linus Torvalds ONLY uses this Editor (uEMACS),https://i.ytimg.com/vi/BHmyxsIdOHQ/hqdefault.jpg,1746291,37964.0,980.0,data/raw/images/BHmyxsIdOHQ.jpg
RKbmqSRc0z0,Mikey No Code,2026-03-16T14:14:41Z,Best AI Coding Tools for Developers in 2026 (Don't Choose Wrong),https://i.ytimg.com/vi/RKbmqSRc0z0/hqdefault.jpg,36545,,42.0,data/raw/images/RKbmqSRc0z0.jpg
AmcrACZZv6o,Diecutsmart,2025-04-22T08:00:19Z,Cutest Gradient Spiral Notepad 🌷✨🎀#spiral #notepad #stationery #stationary #kawaii #cute #mini,https://i.ytimg.com/vi/AmcrACZZv6o/hqdefault.jpg,539874,7200.0,117.0,data/raw/images/AmcrACZZv6o.jpg
5VtTCUtQFBY,SheerLuxe,2026-01-13T18:18:36Z,2026 Fashion Trends Explained 👀✨ Lu & Sapna’s Predictions | SheerLuxe Fashion,https://i.ytimg.com/vi/5VtTCUtQFBY/hqdefault.jpg,27744,311.0,4.0,data/raw/images/5VtTCUtQFBY.jpg
7y-YGg-tXaA,Eco Ariel,2026-02-06T12:58:37Z,Underconsumption core challenge | Grocery haul,https://i.ytimg.com/vi/7y-YGg-tXaA/hqdefault.jpg,7,1.0,0.0,data/raw/images/7y-YGg-tXaA.jpg
0ob9G2bRDPk,Pen Meets World,2025-08-26T02:53:02Z,I prefer my custom pocket notebook #journalingforbeginners #journalwithme #Journaling,https://i.ytimg.com/vi/0ob9G2bRDPk/hqdefault.jpg,196953,4823.0,41.0,data/raw/images/0ob9G2bRDPk.jpg
tJmTOAoXXO8,Dr Nur Özel,2026-04-01T14:51:52Z,🔴 LIVE Study With Me | 90/15 Pomodoro | Deep Focus | Doctor Study Session,https://i.ytimg.com/vi/tJmTOAoXXO8/hqdefault.jpg,3949,135.0,4.0,data/raw/images/tJmTOAoXXO8.jpg
PBXsFMycvCs,Mayank Joshi,2026-03-06T13:25:55Z,My Desk Setup for Productivity and Coding. #coding #ai #apple #desksetup,https://i.ytimg.com/vi/PBXsFMycvCs/hqdefault.jpg,22454,337.0,23.0,data/raw/images/PBXsFMycvCs.jpg
VScLIbZkcCo,Laini Ozark,2026-02-17T19:34:30Z,2026 spring trend predictions,https://i.ytimg.com/vi/VScLIbZkcCo/hqdefault.jpg,10224,314.0,1.0,data/raw/images/VScLIbZkcCo.jpg
csR7BesMbRg,"Anyway, Julia",2026-01-29T14:01:17Z,3 things I stopped spending money on #underconsumption,https://i.ytimg.com/vi/csR7BesMbRg/hqdefault.jpg,1835,29.0,1.0,data/raw/images/csR7BesMbRg.jpg
G_63ykIkEcg,HappyDownloads,2025-05-25T16:11:34Z,dark mode notes 😍 | iPad note taking | study with me | aesthetic digital notes,https://i.ytimg.com/vi/G_63ykIkEcg/hqdefault.jpg,6136194,117897.0,1004.0,data/raw/images/G_63ykIkEcg.jpg
Ma0oAFEDHYA,Ciara O Doherty,2026-02-19T17:00:29Z,"WHATS ON MY WISHLIST FOR SPRING | Sezane, Polene, Demellier, Verafied, 2026 Fashion Trends Wishlist",https://i.ytimg.com/vi/Ma0oAFEDHYA/hqdefault.jpg,22172,811.0,37.0,data/raw/images/Ma0oAFEDHYA.jpg
t2RXF28qQpE,Sara Baird,2026-02-20T16:01:30Z,all of the spring fashion trends for 2026 I love 🧺🎀💖,https://i.ytimg.com/vi/t2RXF28qQpE/hqdefault.jpg,2511,85.0,4.0,data/raw/images/t2RXF28qQpE.jpg
2w898GLcK5M,Art by Aliza,2026-03-31T13:25:30Z,✨ Aesthetic Science Notebook Cover Page 💗📚best one (cute + viral style):#fypシ゚viral #aesthetic🎀🔥✨,https://i.ytimg.com/vi/2w898GLcK5M/hqdefault.jpg,1951,11.0,0.0,data/raw/images/2w898GLcK5M.jpg
B2D6YE-1-HI,Artful Journal,2026-03-30T16:02:12Z,Pink Sticker journal #stickerjournal #stickerjournaling #kawaiistickers #kawaiijournal #aesthetic,https://i.ytimg.com/vi/B2D6YE-1-HI/hqdefault.jpg,1573,23.0,,data/raw/images/B2D6YE-1-HI.jpg
lcwHmHJO-AA,beepworld,2026-01-08T00:25:50Z,My Fashion Trend Predictions for 2026!,https://i.ytimg.com/vi/lcwHmHJO-AA/hqdefault.jpg,79116,4247.0,463.0,data/raw/images/lcwHmHJO-AA.jpg
gi4tbZ7JpfQ,winda rstn,2026-04-01T03:39:59Z,study at night with me💭🌟 #fypシ゚viral #studyatnight #studywithme #fypシ゚viral #vlogstudy,https://i.ytimg.com/vi/gi4tbZ7JpfQ/hqdefault.jpg,1386,21.0,,data/raw/images/gi4tbZ7JpfQ.jpg
TiOqtsjmq5c,That Crafty Bee,2025-08-19T05:39:22Z,DIY Notebook Cover Design✨Easy Tissue paper art #viralshorts  #ytshorts   #craftideas #handmade #diy,https://i.ytimg.com/vi/TiOqtsjmq5c/hqdefault.jpg,8781798,115307.0,385.0,data/raw/images/TiOqtsjmq5c.jpg
ZC9UP1bjGfU,Yshu's Korner ,2025-07-09T07:30:14Z,Aesthetic Math Notebook Cover Design | School Project Idea #shorts #frontpage #maths #mathematics,https://i.ytimg.com/vi/ZC9UP1bjGfU/hqdefault.jpg,846054,,73.0,data/raw/images/ZC9UP1bjGfU.jpg
ZWaC4E8vbTc,Alexa Sunshine83,2026-02-11T14:21:15Z,styling spring 2026 fashion trends 🌷,https://i.ytimg.com/vi/ZWaC4E8vbTc/hqdefault.jpg,29928,1667.0,90.0,data/raw/images/ZWaC4E8vbTc.jpg
mXYAyTMWZ88,Tori Journal,2025-06-12T21:41:29Z,ASMR journal mini window🍀🪟💚✨🍃|#asmr #journal #scrapbooking #journaling #diy #fyp #mini #green,https://i.ytimg.com/vi/mXYAyTMWZ88/hqdefault.jpg,7011071,150992.0,407.0,data/raw/images/mXYAyTMWZ88.jpg
E1vZQ5SquqA,kawaii girl's craft ,2026-03-31T08:56:48Z,animal  cutest surprise bag 🤩 #kpop #rainbowjournal #aesthetic,https://i.ytimg.com/vi/E1vZQ5SquqA/hqdefault.jpg,1259,,17.0,data/raw/images/E1vZQ5SquqA.jpg
pVI_smLgTY0,PewDiePie,2025-04-26T21:29:28Z,I installed Linux (so should you),https://i.ytimg.com/vi/pVI_smLgTY0/hqdefault.jpg,7725181,376415.0,25879.0,data/raw/images/pVI_smLgTY0.jpg
GPWkhjciK7A,Chloe.blushes,2025-09-12T20:18:02Z,Normal Consumption Girly #glossier #makeup #normalconsumption #underconsumption #overconsumption,https://i.ytimg.com/vi/GPWkhjciK7A/hqdefault.jpg,12437,149.0,2.0,data/raw/images/GPWkhjciK7A.jpg
n-Oq9rW3gfc,HoneyHyuni,2026-04-01T02:46:17Z,🔴 LIVE Study With Me 🔥 50/10 Pomodoro | Fireplace Focus & Rain Break | No Talking,https://i.ytimg.com/vi/n-Oq9rW3gfc/hqdefault.jpg,685,25.0,0.0,data/raw/images/n-Oq9rW3gfc.jpg
f1cKoqqNVBA,Kimberly | Soft Budgeting,2026-03-21T00:10:41Z,Underconsumption core!?! Unlocking a new topic #Shorts #kimberlycfimbres,https://i.ytimg.com/vi/f1cKoqqNVBA/hqdefault.jpg,146,1.0,0.0,data/raw/images/f1cKoqqNVBA.jpg
D-TmKwEx3gQ,Tanyi,2026-04-01T11:53:27Z,Study with me in Japan ☕️ | 1 hour pomodoro (2x30 min) & lofi music 🎵,https://i.ytimg.com/vi/D-TmKwEx3gQ/hqdefault.jpg,114,11.0,4.0,data/raw/images/D-TmKwEx3gQ.jpg
1ffRVukENMU,Andy Tries Coding,2026-02-26T14:30:03Z,My Macbook Setup for Coding Profitable Apps,https://i.ytimg.com/vi/1ffRVukENMU/hqdefault.jpg,32354,687.0,17.0,data/raw/images/1ffRVukENMU.jpg
XgvCt2C8Wrk,RishuArtStudio ,2026-03-31T10:30:00Z,🤎 DIY Vintage Pattern Paper Journal Supplies ✂️✨ #shorts #journaling #aesthetic,https://i.ytimg.com/vi/XgvCt2C8Wrk/hqdefault.jpg,8903,,10.0,data/raw/images/XgvCt2C8Wrk.jpg
Rb5FZUdWw9U,Immy Lucas,2026-01-08T22:32:35Z,Low stakes hobbies ~creating over consuming~ #underconsumption #slowliving,https://i.ytimg.com/vi/Rb5FZUdWw9U/hqdefault.jpg,27433,1907.0,46.0,data/raw/images/Rb5FZUdWw9U.jpg
hSitX0hdkoI,Bloom & Brush Creations,2026-03-31T13:29:36Z,Easy Journal Step By Step 💙। #journal #youtubeshorts #trendingvideo #viralnow,https://i.ytimg.com/vi/hSitX0hdkoI/hqdefault.jpg,7244,142.0,33.0,data/raw/images/hSitX0hdkoI.jpg
vDVSGVpB2vc,Nate Herk | AI Automation,2026-03-23T13:03:53Z,How to Build Claude Agent Teams Better Than 99% of People,https://i.ytimg.com/vi/vDVSGVpB2vc/hqdefault.jpg,102033,2591.0,93.0,data/raw/images/vDVSGVpB2vc.jpg
1zjfhg2dzuA,𝙰𝚗𝚞’𝚜 𝚊𝚛𝚝 𝚑𝚘𝚞𝚜𝚎,2026-03-30T12:52:55Z,Aesthetic London Theme English Notebook Cover 🇬🇧📘 | DIY School Notebook Decoration,https://i.ytimg.com/vi/1zjfhg2dzuA/hqdefault.jpg,572,,3.0,data/raw/images/1zjfhg2dzuA.jpg
btxYKmQbbx8,Tinker Tales,2026-04-01T17:30:19Z,April diary🍓✨ ##AprilVibes #AestheticArt #JournalIdeas #Shorts,https://i.ytimg.com/vi/btxYKmQbbx8/hqdefault.jpg,20,1.0,0.0,data/raw/images/btxYKmQbbx8.jpg
Oz3l0NAPU1g,Radha's vlogging era,2026-04-01T17:09:05Z,study with me Until ice melts 🧊 motivation #viral #neetaspirents #inspireneet,https://i.ytimg.com/vi/Oz3l0NAPU1g/hqdefault.jpg,1085,6.0,,data/raw/images/Oz3l0NAPU1g.jpg
B_T-PxyKVEw,Nuriadzs,2026-03-30T14:38:54Z,Buku Tulis Estetik #racunshopee #shortvideo #shorts,https://i.ytimg.com/vi/B_T-PxyKVEw/hqdefault.jpg,1625,8.0,0.0,data/raw/images/B_T-PxyKVEw.jpg
KGNmylwanao,Aesthetic _Study,2025-07-19T13:10:49Z,Floral front page idea 💜🍃 #shorts #youtubeshorts #frontpage,https://i.ytimg.com/vi/KGNmylwanao/hqdefault.jpg,2751903,32063.0,149.0,data/raw/images/KGNmylwanao.jpg
96UYW7Z86vw,Crafty Harry ,2025-04-19T13:34:10Z,Aesthetic and Simple Border Design For Journals Assignments And Projects #youtubeshorts,https://i.ytimg.com/vi/96UYW7Z86vw/hqdefault.jpg,6456582,73052.0,377.0,data/raw/images/96UYW7Z86vw.jpg
JVMtYjBmIrk,Teena_dairy ,2026-04-01T14:08:54Z,empty Notebook ideas 🎀#viral #empty#diary#trending #aesthetic #viralvideo #shorts#diaryideas#journal,https://i.ytimg.com/vi/JVMtYjBmIrk/hqdefault.jpg,1256,8.0,1.0,data/raw/images/JVMtYjBmIrk.jpg
yj3ut2SXws0,Eco Ariel,2025-12-19T21:31:55Z,Underconsumption core challenge| $200 grocery haul,https://i.ytimg.com/vi/yj3ut2SXws0/hqdefault.jpg,19,0.0,0.0,data/raw/images/yj3ut2SXws0.jpg
Iap7qJa0VmA,The Weather Network,2026-02-25T12:30:35Z,Quebec's 2026 Spring Forecast: Will the Chilly Temperature Trend Continue? | #springforecast,https://i.ytimg.com/vi/Iap7qJa0VmA/hqdefault.jpg,545,9.0,0.0,data/raw/images/Iap7qJa0VmA.jpg
mJssAgnU30E,Hunie Journal,2025-08-31T13:09:59Z,✨Journal Peach Theme🍑 #asmr #sticker #rpstickers #journaling #journal #relaxing #kawaii #aesthetic,https://i.ytimg.com/vi/mJssAgnU30E/hqdefault.jpg,2450605,60286.0,1083.0,data/raw/images/mJssAgnU30E.jpg
cr3wfFeN7EM,Snapshots From My Garden,2026-03-29T21:29:05Z,underconsumption core #shorts,https://i.ytimg.com/vi/cr3wfFeN7EM/hqdefault.jpg,26707,702.0,14.0,data/raw/images/cr3wfFeN7EM.jpg
SmXyKS_aNQo,Becca Loveless,2025-09-20T16:43:27Z,Underconsumption core to the core #frugal #underconsumption #deinfluence #budget,https://i.ytimg.com/vi/SmXyKS_aNQo/hqdefault.jpg,5236,379.0,30.0,data/raw/images/SmXyKS_aNQo.jpg
QebXHPY7sac,Mr. Tiny's Studio,2025-05-09T18:23:23Z,2-HOUR STUDY WITH ME | Pomodoro timer 2x50 | Study & Work | Deep Focus | Lofi ☕,https://i.ytimg.com/vi/QebXHPY7sac/hqdefault.jpg,1338559,27599.0,343.0,data/raw/images/QebXHPY7sac.jpg
eaePctSnXtM,Bhumija_u245,2026-04-01T04:55:35Z,cute pastel grid notebook✨📒,https://i.ytimg.com/vi/eaePctSnXtM/hqdefault.jpg,1495,10.0,0.0,data/raw/images/eaePctSnXtM.jpg
o-yanEbf8cI,정당,2026-04-01T14:57:12Z,인생리셋 8日 study with me 스터디윗미💙🍀| 실시간 Live | part2,https://i.ytimg.com/vi/o-yanEbf8cI/hqdefault.jpg,48,1.0,0.0,data/raw/images/o-yanEbf8cI.jpg
gkKwEUrHNoA,Laini Ozark,2026-02-11T14:35:18Z,2026 SPRING TREND PREDICTIONS you'll actually wear!!!!!!!,https://i.ytimg.com/vi/gkKwEUrHNoA/hqdefault.jpg,60960,2024.0,72.0,data/raw/images/gkKwEUrHNoA.jpg
ukaowrUsNrc,YOUR CHARM BOX,2026-03-30T20:00:24Z,Comment your choice ↓ #thisorthat #stationery #giftideas #packingorders #smallbusiness,https://i.ytimg.com/vi/ukaowrUsNrc/hqdefault.jpg,863,22.0,0.0,data/raw/images/ukaowrUsNrc.jpg
wtP6WTIF0Js,Arianne Cameron,2026-03-16T00:28:25Z,Spring 2026 Fashion Trends You’ll See Everywhere 🌸 #spring2026fashiontrends #fashiontrends #spring,https://i.ytimg.com/vi/wtP6WTIF0Js/hqdefault.jpg,3562,103.0,3.0,data/raw/images/wtP6WTIF0Js.jpg
lgg1suGWFzs,Sostenibile.com,2026-02-19T08:10:02Z,Underconsumption Core,https://i.ytimg.com/vi/lgg1suGWFzs/hqdefault.jpg,0,0.0,0.0,data/raw/images/lgg1suGWFzs.jpg
pkV-YLT0j9I,Cuddle Cloud,2025-04-11T08:39:17Z,Notebook ന് ഒരു പൊളി makeover കൊടുക്കാം #diy #craft #shorts,https://i.ytimg.com/vi/pkV-YLT0j9I/hqdefault.jpg,1421970,51501.0,1920.0,data/raw/images/pkV-YLT0j9I.jpg
EwJ87vT4ElY,Тут Тароскоп ,2026-03-01T14:44:36Z,🌿 ♠️ КАРТА СУДЬБЫ ЭТОЙ ВЕСНОЙ #ТРЕНДЫ #SHORTS,https://i.ytimg.com/vi/EwJ87vT4ElY/hqdefault.jpg,9132,1424.0,89.0,data/raw/images/EwJ87vT4ElY.jpg
V82bAayPebE,ziya,2025-06-09T17:54:06Z,aesthetic amazon stationery finds 🫶 #amazonfinds #stationery,https://i.ytimg.com/vi/V82bAayPebE/hqdefault.jpg,147665,3550.0,22.0,data/raw/images/V82bAayPebE.jpg
ga_fBE1ALBE,Antique Whisper Studio *ASMR,2026-03-30T03:05:24Z,ASMR Vintage Notebook ✍️ No Talking | Aesthetic Writing & Paper Sounds #asmr  #scrapbooking,https://i.ytimg.com/vi/ga_fBE1ALBE/hqdefault.jpg,1164,44.0,3.0,data/raw/images/ga_fBE1ALBE.jpg
dJTdm6gyxSU,Rizzu Calligraphy,2026-03-31T16:00:27Z,Easy Notebook Front Page Design 💡🎨 #shorts  #calligraphylattering  #rizzucalligraphy,https://i.ytimg.com/vi/dJTdm6gyxSU/hqdefault.jpg,1151,16.0,0.0,data/raw/images/dJTdm6gyxSU.jpg
2TZhPZKXo_w,Darin Hunter,2026-03-09T20:00:24Z,2026 SPRING MARKET FORECAST,https://i.ytimg.com/vi/2TZhPZKXo_w/hqdefault.jpg,62,2.0,0.0,data/raw/images/2TZhPZKXo_w.jpg
ZQA_Z1gH_kI, Safar ,2025-05-03T06:30:15Z,Study with me 🌻⏰ #studywithme #studyroutine #study #minivlog #shorts #shortsfeed,https://i.ytimg.com/vi/ZQA_Z1gH_kI/hqdefault.jpg,5374148,51707.0,215.0,data/raw/images/ZQA_Z1gH_kI.jpg
fVaUSVgsbGI,SkilaAI,2026-03-17T06:59:28Z,Setting Up Cursor for Maximum Productivity | Build Your AI Coding Stack (Lesson 3/6),https://i.ytimg.com/vi/fVaUSVgsbGI/hqdefault.jpg,24,1.0,0.0,data/raw/images/fVaUSVgsbGI.jpg
jRS3sPFJwOw,TANISHQ SHRIVASTAVA,2026-04-01T18:41:33Z,Night Study With Me 🌙 | Late Night Focus Session | LIVE #upsc #mppsc #ssc #neet #jee,https://i.ytimg.com/vi/jRS3sPFJwOw/hqdefault_live.jpg,153,7.0,0.0,data/raw/images/jRS3sPFJwOw.jpg
fy-Lp9lE0Zc,Lazy Organic Mama,2026-03-14T16:40:27Z,"no, you’re not alone 🫶🏻 #underconsumption #normcore #deinfluencing",https://i.ytimg.com/vi/fy-Lp9lE0Zc/hqdefault.jpg,1598,10.0,2.0,data/raw/images/fy-Lp9lE0Zc.jpg
wToR_9VZRF4,QuoteShorts,2026-04-01T02:11:04Z,Romantic Notebook Aesthetic📖✨| eternal bond,https://i.ytimg.com/vi/wToR_9VZRF4/hqdefault.jpg,0,0.0,0.0,data/raw/images/wToR_9VZRF4.jpg
MsQACpcuTkU,NetworkChuck,2025-10-28T15:22:52Z,You've Been Using AI the Hard Way (Use This Instead),https://i.ytimg.com/vi/MsQACpcuTkU/hqdefault.jpg,1862647,66115.0,5079.0,data/raw/images/MsQACpcuTkU.jpg
fGq3xgqgqRg,Immy Lucas,2025-10-16T22:48:44Z,"Why the ""Project Pan"" trend became SO POPULAR in 2025!",https://i.ytimg.com/vi/fGq3xgqgqRg/hqdefault.jpg,30487,1907.0,108.0,data/raw/images/fGq3xgqgqRg.jpg
PctiBh_f1V8,The Daily Princess Diary 🍓,2026-01-24T14:43:07Z,a little notebook glow up #fy #customize #diy #stationery #tutorial #manualidades #school,https://i.ytimg.com/vi/PctiBh_f1V8/hqdefault.jpg,1616783,70854.0,1446.0,data/raw/images/PctiBh_f1V8.jpg
_Z7tIb-_OHA,Aorus Playz,2025-04-24T06:55:16Z,"🤯 7,999/- Rs FULL PC SETUP 🔥 For Gaming, Editing, Browsing ?⚡",https://i.ytimg.com/vi/_Z7tIb-_OHA/hqdefault.jpg,1951958,71070.0,622.0,data/raw/images/_Z7tIb-_OHA.jpg
qb8acpuGm9I,Lofi_vibe📈,2026-04-01T05:26:01Z,study with me ✨😄😉 #study #aesthetic #uzbek #book #school,https://i.ytimg.com/vi/qb8acpuGm9I/hqdefault.jpg,1086,19.0,6.0,data/raw/images/qb8acpuGm9I.jpg
VUdGnNd2-Uw,A N N A R E I D,2026-01-23T21:20:07Z,2026 SHOE TRENDS! Your feet are about to have an exciting year...,https://i.ytimg.com/vi/VUdGnNd2-Uw/hqdefault.jpg,63342,3006.0,267.0,data/raw/images/VUdGnNd2-Uw.jpg
tPq-qeKu3KU,Vogue Australia,2025-11-21T05:25:38Z,Shoe Trends 2026: Vogue Editors On The Shoes You Need For 2026 | Vogue Australia,https://i.ytimg.com/vi/tPq-qeKu3KU/hqdefault.jpg,82709,1471.0,10.0,data/raw/images/tPq-qeKu3KU.jpg
s-fVYF3M6-I,Phoebe Taylor,2026-03-09T13:30:50Z,spring trend predictions for real people to wear in real life,https://i.ytimg.com/vi/s-fVYF3M6-I/hqdefault.jpg,23494,1157.0,56.0,data/raw/images/s-fVYF3M6-I.jpg
Fo-eMKdtaco,Shelbizleee,2025-11-21T15:00:24Z,What Under-Consumption Actually Looks Like in Real Life,https://i.ytimg.com/vi/Fo-eMKdtaco/hqdefault.jpg,144202,7182.0,454.0,data/raw/images/Fo-eMKdtaco.jpg
LrdMxBruqnM,P4 Realty Partners,2026-01-20T22:01:33Z,2026 Hoover Real Estate: Spring Market Forecast & Trends,https://i.ytimg.com/vi/LrdMxBruqnM/hqdefault.jpg,52,0.0,0.0,data/raw/images/LrdMxBruqnM.jpg
kP6pRMEkr_s,MM Design,2026-01-17T13:11:00Z,Pinterest Predictions 2026 Dissected | MM.Design Spring/Summer 2026 Runway Trends,https://i.ytimg.com/vi/kP6pRMEkr_s/hqdefault.jpg,8535,490.0,74.0,data/raw/images/kP6pRMEkr_s.jpg
N7CQdYaeUEE,Eric Tech,2026-02-16T14:00:28Z,Claude Code + Ollama = Free Unlimited Coding AI,https://i.ytimg.com/vi/N7CQdYaeUEE/hqdefault.jpg,177716,2554.0,164.0,data/raw/images/N7CQdYaeUEE.jpg
24C5Hj8WY-E,Sundar & Co.,2026-03-05T14:33:07Z,2026 Style Trends You’ll See Everywhere | Fashion Trend Predictions | Sundar & Co.,https://i.ytimg.com/vi/24C5Hj8WY-E/hqdefault.jpg,1549,15.0,0.0,data/raw/images/24C5Hj8WY-E.jpg
qgSTkmF4A_Y,Aashu Art,2025-07-18T08:55:00Z,Diy Diary Making At Home 🤍 || Diy Aesthetic Journal 🌸 #shorts #diy #art #journal #aesthetic #craft,https://i.ytimg.com/vi/qgSTkmF4A_Y/hqdefault.jpg,1022945,8688.0,47.0,data/raw/images/qgSTkmF4A_Y.jpg
gTsD8DFj8os,Karzoun Media Lab,2026-02-12T11:39:42Z,Crypto Winter or Spring? Predicting the Next Market Shift,https://i.ytimg.com/vi/gTsD8DFj8os/hqdefault.jpg,0,0.0,0.0,data/raw/images/gTsD8DFj8os.jpg
u7u2sqa1pzM,Amrut Jamadar,2026-04-01T00:21:46Z,Live Study With Me📚| 32 Days To Go🫵| {31 March 2026}|#neet2026#jee#upsc#livestudy #live#livestudy,https://i.ytimg.com/vi/u7u2sqa1pzM/hqdefault.jpg,4456,31.0,5.0,data/raw/images/u7u2sqa1pzM.jpg
IGlz8i9sP7Q,Ayushi bhardwaj ,2026-03-31T15:30:00Z,Things to draw in your notebook #bored #diary #shorts #feedshort  #journalideas  #art #drawing,https://i.ytimg.com/vi/IGlz8i9sP7Q/hqdefault.jpg,1788,19.0,0.0,data/raw/images/IGlz8i9sP7Q.jpg
wMNN64TJQm8,starryysgril~°,2026-03-30T17:52:59Z,tbddd #fypppppp #preppy #kesfet #booktok #kesfetbeniönecikar #kesfetteyizzz #aesthetic #yks #kesfett,https://i.ytimg.com/vi/wMNN64TJQm8/hqdefault.jpg,1175,14.0,8.0,data/raw/images/wMNN64TJQm8.jpg
rjJN1vbUulo,The Paycheck Project,2025-12-19T21:01:07Z,UNDERCONSUMPTION CORE: THE 5-MINUTE MASTERCLASS #financialfreedom #minimalism,https://i.ytimg.com/vi/rjJN1vbUulo/hqdefault.jpg,38,1.0,0.0,data/raw/images/rjJN1vbUulo.jpg
4tMJWVlwBJI,Billie Newland,2026-02-14T16:15:00Z,Spring 2026 Fashion Trends You'll ACTUALLY Wear (Whats IN vs OUT),https://i.ytimg.com/vi/4tMJWVlwBJI/hqdefault.jpg,35867,969.0,93.0,data/raw/images/4tMJWVlwBJI.jpg
5aPJunv7De0,Shiels Jewellers,2026-01-21T00:14:42Z,2026 Jewellery Trend Predictions ✨,https://i.ytimg.com/vi/5aPJunv7De0/hqdefault.jpg,1938,30.0,1.0,data/raw/images/5aPJunv7De0.jpg
EsAf8BOaQ-k,RakshXD,2025-08-24T13:15:02Z,I PLAYED MINECRAFT ON WORLD'S CHEAPEST GAMING PC !!,https://i.ytimg.com/vi/EsAf8BOaQ-k/hqdefault.jpg,8498294,180889.0,905.0,data/raw/images/EsAf8BOaQ-k.jpg
6vz_eh9CK48,Woolly Minded,2026-01-10T22:07:46Z,2026 knitting and crochet trend predictions,https://i.ytimg.com/vi/6vz_eh9CK48/hqdefault.jpg,4176,252.0,52.0,data/raw/images/6vz_eh9CK48.jpg
bp1wYStZYOw,Real Vintage Dolls House,2025-05-21T18:00:30Z,10 Ways to Embrace Underconsumption Core- The 1940s Way! *Life on a Budget*,https://i.ytimg.com/vi/bp1wYStZYOw/hqdefault.jpg,87337,5100.0,305.0,data/raw/images/bp1wYStZYOw.jpg
Z_92qB-J_hg,LiuMiller,2026-03-30T15:23:18Z,Cozy Bookish Gift Box Packing |Aesthetic Stationery Bundle #smallbusiness #giftbox #asmr #stationery,https://i.ytimg.com/vi/Z_92qB-J_hg/hqdefault.jpg,3333,48.0,4.0,data/raw/images/Z_92qB-J_hg.jpg
