feature,transformation,difference
keypoint_count,resize_426x240,1141.0
colorfulness,resize_426x240,0.030401239803751423
brightness,resize_426x240,0.06630819640062668
entropy,resize_426x240,0.021201133728027344
text_length,resize_426x240,0.0
text_count,resize_426x240,0.0
text_presence,resize_426x240,0.0
face_count,resize_426x240,0.0
symmetry,resize_426x240,0.0022627803860199025
edge_density,compress,0.008356481481481479
blur,compress,736.3258886303481
corner_count,compress,72.0
contrast,compress,0.26999976834154893
keypoint_count,compress,419.0
colorfulness,compress,0.744984326192295
brightness,compress,0.18418402777777487
entropy,compress,0.04041767120361328
text_length,compress,0.0
text_count,compress,0.0
text_presence,compress,0.0
face_count,compress,0.0
symmetry,compress,0.0020059458968771926
edge_density,blur,0.023958333333333335
blur,blur,1182.588118547286
corner_count,blur,23.0
contrast,blur,1.5488063515895547
keypoint_count,blur,1092.0
colorfulness,blur,0.09686746937568103
brightness,blur,0.0007233796296262085
entropy,blur,0.05671215057373047
text_length,blur,0.0
text_count,blur,0.0
text_presence,blur,0.0
face_count,blur,0.0
symmetry,blur,0.006613153594771326
edge_density,noise,0.3107928240740741
blur,noise,88270.40243688702
corner_count,noise,620.0
contrast,noise,14.273737298567987
keypoint_count,noise,1871.0
colorfulness,noise,16.212439329944814
brightness,noise,94.59203703703702
entropy,noise,0.6172809600830078
text_length,noise,0.0
text_count,noise,0.0
text_presence,noise,0.0
face_count,noise,0.0
symmetry,noise,0.17644925562817715
edge_density,resize_640x360,0.010342881944444444
blur,resize_640x360,342.5232148650182
corner_count,resize_640x360,41.0
contrast,resize_640x360,0.27923664560587014
keypoint_count,resize_640x360,26.0
colorfulness,resize_640x360,0.11719305277415515
brightness,resize_640x360,0.010610532407397955
entropy,resize_640x360,0.005364418029785156
text_length,resize_640x360,0.0
text_count,resize_640x360,0.0
text_presence,resize_640x360,0.0
face_count,resize_640x360,0.0
symmetry,resize_640x360,0.001095974037763181
edge_density,resize_480x270,0.0033140432098765424
blur,resize_480x270,12.283389987488249
corner_count,resize_480x270,30.0
contrast,resize_480x270,0.13115385577685146
keypoint_count,resize_480x270,502.0
colorfulness,resize_480x270,0.12009779859385361
brightness,resize_480x270,0.012337962962959637
entropy,resize_480x270,0.006658077239990234
text_length,resize_480x270,0.0
text_count,resize_480x270,0.0
text_presence,resize_480x270,0.0
face_count,resize_480x270,0.0
symmetry,resize_480x270,0.0006215504720405995
edge_density,resize_320x180,0.016197916666666673
blur,resize_320x180,176.3410337733892
corner_count,resize_320x180,100.0
contrast,resize_320x180,0.5361267596317347
keypoint_count,resize_320x180,1206.0
colorfulness,resize_320x180,0.2243274248024818
brightness,resize_320x180,0.012228009259260375
entropy,resize_320x180,0.0010590553283691406
text_length,resize_320x180,0.0
text_count,resize_320x180,0.0
text_presence,resize_320x180,0.0
face_count,resize_320x180,0.0
symmetry,resize_320x180,0.0021258623819897515
edge_density,resize_240x135,0.02957947530864198
blur,resize_240x135,560.9720086024573
corner_count,resize_240x135,136.0
contrast,resize_240x135,0.6759310431741312
keypoint_count,resize_240x135,1497.0
colorfulness,resize_240x135,0.029316619721157622
brightness,resize_240x135,0.04986111111111313
entropy,resize_240x135,0.013899803161621094
text_length,resize_240x135,0.0
text_count,resize_240x135,0.0
text_presence,resize_240x135,0.0
face_count,resize_240x135,0.0
symmetry,resize_240x135,0.002355210602759561
edge_density,resize_160x90,0.04885416666666667
blur,resize_160x90,1961.2485544765136
corner_count,resize_160x90,164.0
contrast,resize_160x90,0.09383636262367645
keypoint_count,resize_160x90,1745.0
colorfulness,resize_160x90,0.009885478939949621
brightness,resize_160x90,0.6368518518518442
entropy,resize_160x90,0.014118194580078125
text_length,resize_160x90,0.0
text_count,resize_160x90,0.0
text_presence,resize_160x90,0.0
face_count,resize_160x90,0.0
symmetry,resize_160x90,0.0006551379811183811
edge_density,resize_426x240,0.00483030125195618
blur,resize_426x240,139.32190960480898
corner_count,resize_426x240,54.0
contrast,resize_426x240,0.4813890261662763
keypoint_count,resize_426x240,831.0
colorfulness,resize_426x240,0.29779690867634656
brightness,resize_426x240,0.0537310902451793
entropy,resize_426x240,0.013685226440429688
text_length,resize_426x240,0.0
text_count,resize_426x240,0.0
text_presence,resize_426x240,0.0
face_count,resize_426x240,0.0
symmetry,resize_426x240,0.0017388011803574077
edge_density,compress,0.008321759259259258
blur,compress,427.27055538954676
corner_count,compress,70.0
contrast,compress,0.2144299642164711
keypoint_count,compress,692.0
colorfulness,compress,3.996138450355275
brightness,compress,0.033368055555556
entropy,compress,0.03662586212158203
text_length,compress,0.0
text_count,compress,0.0
text_presence,compress,0.0
face_count,compress,0.0
symmetry,compress,0.001422113289760385
edge_density,blur,0.025891203703703704
blur,blur,554.9972190432702
corner_count,blur,17.0
contrast,blur,1.2636556620153385
keypoint_count,blur,963.0
colorfulness,blur,1.3638252484772124
brightness,blur,0.0020833333333314386
entropy,blur,0.03344106674194336
text_length,blur,0.0
text_count,blur,0.0
text_presence,blur,0.0
face_count,blur,0.0
symmetry,blur,0.005048293391430647
edge_density,noise,0.3141145833333333
blur,noise,75878.00434841245
corner_count,noise,589.0
contrast,noise,11.499277019790334
keypoint_count,noise,2568.0
colorfulness,noise,81.09631282436513
brightness,noise,87.69215856481482
entropy,noise,0.2593197822570801
text_length,noise,0.0
text_count,noise,0.0
text_presence,noise,0.0
face_count,noise,0.0
symmetry,noise,0.13656885439360933
edge_density,resize_640x360,0.004552951388888889
blur,resize_640x360,169.87350240766736
corner_count,resize_640x360,24.0
contrast,resize_640x360,0.11713335386473744
keypoint_count,resize_640x360,34.0
colorfulness,resize_640x360,0.019104098809393122
brightness,resize_640x360,0.01406105324073792
entropy,resize_640x360,0.006887912750244141
text_length,resize_640x360,0.0
text_count,resize_640x360,0.0
text_presence,resize_640x360,0.0
face_count,resize_640x360,0.0
symmetry,resize_640x360,0.0006271899963689043
edge_density,resize_480x270,0.002775848765432097
blur,resize_480x270,60.27179970847129
corner_count,resize_480x270,8.0
contrast,resize_480x270,0.1996097350290711
keypoint_count,resize_480x270,378.0
colorfulness,resize_480x270,0.011355121730190376
brightness,resize_480x270,0.021959876543206747
entropy,resize_480x270,0.0022797584533691406
text_length,resize_480x270,0.0
text_count,resize_480x270,0.0
text_presence,resize_480x270,0.0
face_count,resize_480x270,0.0
symmetry,resize_480x270,0.00046665456305983177
edge_density,resize_320x180,0.006701388888888885
blur,resize_320x180,56.1621480155286
corner_count,resize_320x180,26.0
contrast,resize_320x180,0.34353292316324513
keypoint_count,resize_320x180,884.0
colorfulness,resize_320x180,0.021209846641966124
brightness,resize_320x180,0.029646990740737067
entropy,resize_320x180,0.02025747299194336
text_length,resize_320x180,0.0
text_count,resize_320x180,0.0
text_presence,resize_320x180,0.0
face_count,resize_320x180,0.0
symmetry,resize_320x180,0.0013712327523601742
edge_density,resize_240x135,0.014619984567901232
blur,resize_240x135,233.12894928373885
corner_count,resize_240x135,61.0
contrast,resize_240x135,0.2808915886263108
keypoint_count,resize_240x135,1124.0
colorfulness,resize_240x135,0.19795207077565635
brightness,resize_240x135,0.1414351851851876
entropy,resize_240x135,0.005009174346923828
text_length,resize_240x135,0.0
text_count,resize_240x135,0.0
text_presence,resize_240x135,0.0
face_count,resize_240x135,0.0
symmetry,resize_240x135,0.0012703340595497936
edge_density,resize_160x90,0.027690972222222224
blur,resize_160x90,476.98876652952595
corner_count,resize_160x90,77.0
contrast,resize_160x90,0.4557683284232752
keypoint_count,resize_160x90,1358.0
colorfulness,resize_160x90,0.008256281332293725
brightness,resize_160x90,0.12178240740740875
entropy,resize_160x90,0.027127981185913086
text_length,resize_160x90,0.0
text_count,resize_160x90,0.0
text_presence,resize_160x90,0.0
face_count,resize_160x90,0.0
symmetry,resize_160x90,0.0013885257806826035
edge_density,resize_426x240,0.00038659037558685244
blur,resize_426x240,126.43841563821002
corner_count,resize_426x240,11.0
contrast,resize_426x240,0.3423403318950804
keypoint_count,resize_426x240,606.0
colorfulness,resize_426x240,0.07442370665476972
brightness,resize_426x240,0.001920318205527849
entropy,resize_426x240,0.01576709747314453
text_length,resize_426x240,0.0
text_count,resize_426x240,0.0
text_presence,resize_426x240,0.0
face_count,resize_426x240,0.0
symmetry,resize_426x240,0.0011690422126074962
edge_density,compress,0.008501157407407405
blur,compress,343.2499075193972
corner_count,compress,59.0
contrast,compress,0.21082874400851637
keypoint_count,compress,465.0
colorfulness,compress,0.5696463967012448
brightness,compress,0.12206018518518391
entropy,compress,0.022705554962158203
text_length,compress,0.0
text_count,compress,0.0
text_presence,compress,0.0
face_count,compress,0.0
symmetry,compress,0.0023138162672476925
edge_density,blur,0.014450231481481482
blur,blur,377.852586766406
corner_count,blur,17.0
contrast,blur,0.8232847220168011
keypoint_count,blur,687.0
colorfulness,blur,0.14126895975120135
brightness,blur,0.003182870370366686
entropy,blur,0.03323173522949219
text_length,blur,0.0
text_count,blur,0.0
text_presence,blur,0.0
face_count,blur,0.0
symmetry,blur,0.003058006535947677
edge_density,noise,0.34271412037037036
blur,noise,97556.31105881832
corner_count,noise,689.0
contrast,noise,28.355110390571497
keypoint_count,noise,2948.0
colorfulness,noise,15.49801796150254
brightness,noise,101.20204282407408
entropy,noise,1.5255804061889648
text_length,noise,0.0
text_count,noise,0.0
text_presence,noise,0.0
face_count,noise,0.0
symmetry,noise,0.25915000907770513
edge_density,resize_640x360,0.010493344907407408
blur,resize_640x360,364.3341792668765
corner_count,resize_640x360,13.0
contrast,resize_640x360,0.2633144493567272
keypoint_count,resize_640x360,96.0
colorfulness,resize_640x360,0.0024283275273120353
brightness,resize_640x360,0.026372974537039795
entropy,resize_640x360,0.00832509994506836
text_length,resize_640x360,0.0
text_count,resize_640x360,0.0
text_presence,resize_640x360,0.0
face_count,resize_640x360,1.0
symmetry,resize_640x360,0.0014085988562091423
edge_density,resize_480x270,0.0036863425925925952
blur,resize_480x270,46.209906079350844
corner_count,resize_480x270,47.0
contrast,resize_480x270,0.22875566347480003
keypoint_count,resize_480x270,777.0
colorfulness,resize_480x270,0.040725789324056905
brightness,resize_480x270,0.029375000000001705
entropy,resize_480x270,0.005440235137939453
text_length,resize_480x270,0.0
text_count,resize_480x270,0.0
text_presence,resize_480x270,0.0
face_count,resize_480x270,1.0
symmetry,resize_480x270,0.001145757685790394
edge_density,resize_320x180,0.01530092592592592
blur,resize_320x180,92.63410330396948
corner_count,resize_320x180,94.0
contrast,resize_320x180,0.6490368523809309
keypoint_count,resize_320x180,1872.0
colorfulness,resize_320x180,0.20671483366973575
brightness,resize_320x180,0.02698495370370324
entropy,resize_320x180,0.0038695335388183594
text_length,resize_320x180,0.0
text_count,resize_320x180,0.0
text_presence,resize_320x180,0.0
face_count,resize_320x180,2.0
symmetry,resize_320x180,0.003249591503267979
edge_density,resize_240x135,0.030800540123456795
blur,resize_240x135,540.9980173719619
corner_count,resize_240x135,144.0
contrast,resize_240x135,0.7023191748708584
keypoint_count,resize_240x135,2298.0
colorfulness,resize_240x135,0.3983697191321198
brightness,resize_240x135,0.05587191358024768
entropy,resize_240x135,0.020152568817138672
text_length,resize_240x135,0.0
text_count,resize_240x135,0.0
text_presence,resize_240x135,0.0
face_count,resize_240x135,2.0
symmetry,resize_240x135,0.0034293451948680387
edge_density,resize_160x90,0.056533564814814814
blur,resize_160x90,1976.294644258107
corner_count,resize_160x90,172.0
contrast,resize_160x90,0.28603497947623424
keypoint_count,resize_160x90,2687.0
colorfulness,resize_160x90,0.04836480382823538
brightness,resize_160x90,0.22259259259259068
entropy,resize_160x90,0.016820430755615234
text_length,resize_160x90,0.0
text_count,resize_160x90,0.0
text_presence,resize_160x90,0.0
face_count,resize_160x90,2.0
symmetry,resize_160x90,0.001182734204792979
edge_density,resize_426x240,0.0034574693531559744
blur,resize_426x240,150.2418021884729
corner_count,resize_426x240,60.0
contrast,resize_426x240,0.5193766954909194
keypoint_count,resize_426x240,1252.0
colorfulness,resize_426x240,0.18061849634170812
brightness,resize_426x240,0.08639508346374214
entropy,resize_426x240,0.014278888702392578
text_length,resize_426x240,0.0
text_count,resize_426x240,0.0
text_presence,resize_426x240,0.0
face_count,resize_426x240,1.0
symmetry,resize_426x240,0.002537570192396199
edge_density,compress,0.0029398148148148118
blur,compress,199.06235615797016
corner_count,compress,25.0
contrast,compress,0.03972246196127571
keypoint_count,compress,247.0
colorfulness,compress,2.0447359929866877
brightness,compress,0.01425925925926208
entropy,compress,0.02500295639038086
text_length,compress,0.0
text_count,compress,0.0
text_presence,compress,0.0
face_count,compress,1.0
symmetry,compress,0.0005516521423384324
edge_density,blur,0.026649305555555555
blur,blur,711.6639630777995
corner_count,blur,9.0
contrast,blur,1.4052122458203087
keypoint_count,blur,1371.0
colorfulness,blur,0.9427265539441265
brightness,blur,0.0021874999999980105
entropy,blur,0.03517627716064453
text_length,blur,0.0
text_count,blur,0.0
text_presence,blur,0.0
face_count,blur,0.0
symmetry,blur,0.007476125635439312
edge_density,noise,0.3137962962962963
blur,noise,82087.41660829274
corner_count,noise,581.0
contrast,noise,19.55829643735727
keypoint_count,noise,1776.0
colorfulness,noise,44.795578953602316
brightness,noise,91.7693287037037
entropy,noise,0.35043954849243164
text_length,noise,0.0
text_count,noise,0.0
text_presence,noise,0.0
face_count,noise,2.0
symmetry,noise,0.18851588598402325
edge_density,resize_640x360,0.014930555555555558
blur,resize_640x360,2911.7907421877867
corner_count,resize_640x360,164.0
contrast,resize_640x360,1.007971426531256
keypoint_count,resize_640x360,298.0
colorfulness,resize_640x360,0.09670858497533175
brightness,resize_640x360,0.03221064814815122
entropy,resize_640x360,0.00884866714477539
text_length,resize_640x360,0.0
text_count,resize_640x360,0.0
text_presence,resize_640x360,0.0
face_count,resize_640x360,0.0
symmetry,resize_640x360,0.006085988562091527
edge_density,resize_480x270,0.00016010802469137997
blur,resize_480x270,1227.402999614581
corner_count,resize_480x270,100.0
contrast,resize_480x270,0.8537287696129141
keypoint_count,resize_480x270,437.0
colorfulness,resize_480x270,0.17368739163266866
brightness,resize_480x270,0.043958333333321775
entropy,resize_480x270,0.01636505126953125
text_length,resize_480x270,0.0
text_count,resize_480x270,0.0
text_presence,resize_480x270,0.0
face_count,resize_480x270,0.0
symmetry,resize_480x270,0.004133714596949889
edge_density,resize_320x180,0.011302083333333324
blur,resize_320x180,1689.918993335531
